,Primary School,Primary Distance,Primary Latitude,Primary Longitude
HOUGANG ST 52 BLK 699,MONTFORT JUNIOR SCHOOL,259.4139936,1.373864,103.889614
HOUGANG ST 52 BLK 699A,MONTFORT JUNIOR SCHOOL,354.5832769,1.373864,103.889614
HOUGANG ST 52 BLK 699C,MONTFORT JUNIOR SCHOOL,315.9529799,1.373864,103.889614
JURONG EAST ST 21 BLK 288E,YUHUA PRIMARY SCHOOL,418.1628688,1.3429774,103.7409109
SEMBAWANG CL BLK 330,SEMBAWANG PRIMARY SCHOOL,392.287581,1.4453649,103.8210452
SEMBAWANG CL BLK 333,CANBERRA PRIMARY SCHOOL,456.6160872,1.450997,103.8155405
COMPASSVALE LANE BLK 206B,SENG KANG PRIMARY SCHOOL,385.4882185,1.3894174,103.8998085
COMPASSVALE WALK BLK 223C,SENG KANG PRIMARY SCHOOL,246.2598095,1.3894174,103.8998085
COMPASSVALE WALK BLK 238,SENG KANG PRIMARY SCHOOL,184.2644884,1.3894174,103.8998085
COMPASSVALE WALK BLK 225B,SENG KANG PRIMARY SCHOOL,197.9757325,1.3894174,103.8998085
COMPASSVALE WALK BLK 226A,SENG KANG PRIMARY SCHOOL,204.3345658,1.3894174,103.8998085
RIVERVALE CRES BLK 148,RIVERVALE PRIMARY SCHOOL,248.8350235,1.393196,103.904383
RIVERVALE DR BLK 145,RIVERVALE PRIMARY SCHOOL,434.6503763,1.393196,103.904383
RIVERVALE ST BLK 127,SENG KANG PRIMARY SCHOOL,297.2394177,1.3894174,103.8998085
LOR 4 TOA PAYOH BLK 60,KHENG CHENG SCHOOL,352.389586,1.337666,103.847796
LOR 5 TOA PAYOH BLK 55,KHENG CHENG SCHOOL,359.7145858,1.337666,103.847796
WOODLANDS AVE 4 BLK 616,WOODLANDS RING PRIMARY SCHOOL,237.29521,1.4345519,103.7978994
WOODLANDS DR 52 BLK 620,WOODLANDS RING PRIMARY SCHOOL,133.5420713,1.4345519,103.7978994
WOODLANDS RING RD BLK 647,GREENWOOD PRIMARY SCHOOL,455.21249,1.43985,103.804609
GANGSA RD BLK 154,BUKIT PANJANG PRIMARY SCHOOL,517.1287667,1.3735964,103.7695266
GANGSA RD BLK 164,BUKIT PANJANG PRIMARY SCHOOL,606.1340707,1.3735964,103.7695266
SENJA RD BLK 602,WEST VIEW PRIMARY SCHOOL,393.1541273,1.3836602,103.7600278
CHOA CHU KANG AVE 2 BLK 296D,CHUA CHU KANG PRIMARY SCHOOL,164.0651209,1.3778193,103.7423121
CHOA CHU KANG AVE 2 BLK 297,CHUA CHU KANG PRIMARY SCHOOL,102.2767923,1.3778193,103.7423121
CHOA CHU KANG AVE 2 BLK 297C,CHUA CHU KANG PRIMARY SCHOOL,95.701808,1.3778193,103.7423121
CHOA CHU KANG AVE 2 BLK 297D,CHUA CHU KANG PRIMARY SCHOOL,92.86301726,1.3778193,103.7423121
CHOA CHU KANG AVE 4 BLK 449,CONCORD PRIMARY SCHOOL,126.4284392,1.380347,103.7363383
CHOA CHU KANG CRES BLK 658,UNITY PRIMARY SCHOOL,350.7784273,1.403245,103.74729
CHOA CHU KANG CRES BLK 678,UNITY PRIMARY SCHOOL,354.2014193,1.403245,103.74729
CHOA CHU KANG CRES BLK 672A,UNITY PRIMARY SCHOOL,143.9207165,1.403245,103.74729
HOUGANG AVE 9 BLK 954,HOUGANG PRIMARY SCHOOL,314.5497929,1.3780264,103.8808703
HOUGANG AVE 9 BLK 964,HOUGANG PRIMARY SCHOOL,388.6105105,1.3780264,103.8808703
HOUGANG ST 91 BLK 950,HOUGANG PRIMARY SCHOOL,374.2675811,1.3780264,103.8808703
HOUGANG ST 91 BLK 959,HOUGANG PRIMARY SCHOOL,256.055583,1.3780264,103.8808703
TEBAN GDNS RD BLK 38,QIFA PRIMARY SCHOOL,1816.490297,1.3128727,103.7568969
SEMBAWANG CL BLK 329,SEMBAWANG PRIMARY SCHOOL,385.2037085,1.4453649,103.8210452
COMPASSVALE WALK BLK 223B,SENG KANG PRIMARY SCHOOL,276.5429095,1.3894174,103.8998085
COMPASSVALE WALK BLK 223D,SENG KANG PRIMARY SCHOOL,247.0360321,1.3894174,103.8998085
COMPASSVALE WALK BLK 224B,SENG KANG PRIMARY SCHOOL,232.8965197,1.3894174,103.8998085
COMPASSVALE WALK BLK 226B,SENG KANG PRIMARY SCHOOL,204.3345658,1.3894174,103.8998085
RIVERVALE DR BLK 146,RIVERVALE PRIMARY SCHOOL,320.6783293,1.393196,103.904383
RIVERVALE ST BLK 125,NORTH SPRING PRIMARY SCHOOL,243.4737616,1.386881,103.903609
RIVERVALE ST BLK 131,NORTH SPRING PRIMARY SCHOOL,313.1828926,1.386881,103.903609
LOR 2 TOA PAYOH BLK 153,CHIJ PRIMARY (TOA PAYOH),344.7857505,1.3328178,103.8426717
WOODLANDS DR 44 BLK 551,WOODLANDS RING PRIMARY SCHOOL,318.437212,1.4345519,103.7978994
WOODLANDS DR 52 BLK 621,WOODLANDS RING PRIMARY SCHOOL,71.07629808,1.4345519,103.7978994
WOODLANDS DR 52 BLK 623,WOODLANDS RING PRIMARY SCHOOL,93.18363363,1.4345519,103.7978994
ANG MO KIO AVE 6 BLK 727,MAYFLOWER PRIMARY SCHOOL,531.7588582,1.376395,103.843181
TELOK BLANGAH CRES BLK 14,RADIN MAS PRIMARY SCHOOL,477.9763779,1.2750693,103.8238799
SENJA RD BLK 606,WEST VIEW PRIMARY SCHOOL,315.7484962,1.3836602,103.7600278
CHOA CHU KANG AVE 2 BLK 297B,CHUA CHU KANG PRIMARY SCHOOL,102.9434862,1.3778193,103.7423121
CHOA CHU KANG CRES BLK 656,YEW TEE PRIMARY SCHOOL,383.7426454,1.3969777,103.7511828
HOUGANG AVE 9 BLK 963,HOUGANG PRIMARY SCHOOL,342.2418226,1.3780264,103.8808703
HOUGANG ST 61 BLK 698B,MONTFORT JUNIOR SCHOOL,238.604831,1.373864,103.889614
HOUGANG ST 91 BLK 969,HOUGANG PRIMARY SCHOOL,192.7884065,1.3780264,103.8808703
SEMBAWANG CL BLK 331,CANBERRA PRIMARY SCHOOL,409.7187926,1.450997,103.8155405
SEMBAWANG CL BLK 334,CANBERRA PRIMARY SCHOOL,362.7303243,1.450997,103.8155405
SEMBAWANG CL BLK 339A,CANBERRA PRIMARY SCHOOL,433.8991394,1.450997,103.8155405
COMPASSVALE DR BLK 227A,SENG KANG PRIMARY SCHOOL,267.7102705,1.3894174,103.8998085
COMPASSVALE LANE BLK 205C,NORTH VISTA PRIMARY SCHOOL,354.5217591,1.3829986,103.8958357
COMPASSVALE LANE BLK 206D,SENG KANG PRIMARY SCHOOL,396.256894,1.3894174,103.8998085
COMPASSVALE WALK BLK 228A,NORTH SPRING PRIMARY SCHOOL,263.1409613,1.386881,103.903609
RIVERVALE DR BLK 123,NORTH SPRING PRIMARY SCHOOL,47.00682316,1.386881,103.903609
RIVERVALE DR BLK 123A,NORTH SPRING PRIMARY SCHOOL,121.6725047,1.386881,103.903609
RIVERVALE DR BLK 123C,NORTH SPRING PRIMARY SCHOOL,169.5454413,1.386881,103.903609
RIVERVALE ST BLK 128,RIVERVALE PRIMARY SCHOOL,351.2883469,1.393196,103.904383
RIVERVALE WALK BLK 106,NORTH VISTA PRIMARY SCHOOL,499.6708107,1.3829986,103.8958357
LOR 4 TOA PAYOH BLK 62,KHENG CHENG SCHOOL,436.4427018,1.337666,103.847796
WOODLANDS DR 16 BLK 545,INNOVA PRIMARY SCHOOL,347.9837562,1.4293124,103.7906555
WOODLANDS DR 52 BLK 622,WOODLANDS RING PRIMARY SCHOOL,99.58735906,1.4345519,103.7978994
WOODLANDS DR 53 BLK 555,WOODLANDS RING PRIMARY SCHOOL,349.3078026,1.4345519,103.7978994
SENJA RD BLK 604,WEST VIEW PRIMARY SCHOOL,397.2637423,1.3836602,103.7600278
CHOA CHU KANG CRES BLK 657,UNITY PRIMARY SCHOOL,414.5136548,1.403245,103.74729
CHOA CHU KANG CRES BLK 661,YEW TEE PRIMARY SCHOOL,438.3547532,1.3969777,103.7511828
HOUGANG AVE 9 BLK 968,HOUGANG PRIMARY SCHOOL,278.3533799,1.3780264,103.8808703
HOUGANG ST 52 BLK 698D,MONTFORT JUNIOR SCHOOL,224.8665265,1.373864,103.889614
JURONG EAST ST 21 BLK 288B,YUHUA PRIMARY SCHOOL,474.3551903,1.3429774,103.7409109
JURONG WEST ST 61 BLK 645,JURONG WEST PRIMARY SCHOOL,255.9039448,1.339037,103.698854
COMPASSVALE WALK BLK 224C,SENG KANG PRIMARY SCHOOL,210.7776171,1.3894174,103.8998085
COMPASSVALE WALK BLK 237,SENG KANG PRIMARY SCHOOL,219.3168779,1.3894174,103.8998085
COMPASSVALE WALK BLK 228B,SENG KANG PRIMARY SCHOOL,228.3542331,1.3894174,103.8998085
RIVERVALE CRES BLK 147,RIVERVALE PRIMARY SCHOOL,328.6179392,1.393196,103.904383
RIVERVALE DR BLK 123B,NORTH SPRING PRIMARY SCHOOL,148.1910515,1.386881,103.903609
RIVERVALE WALK BLK 102,NORTH VISTA PRIMARY SCHOOL,579.1436033,1.3829986,103.8958357
WOODLANDS DR 16 BLK 541,INNOVA PRIMARY SCHOOL,299.5277698,1.4293124,103.7906555
WOODLANDS DR 16 BLK 542,INNOVA PRIMARY SCHOOL,395.4768971,1.4293124,103.7906555
WOODLANDS DR 44 BLK 552,WOODLANDS RING PRIMARY SCHOOL,419.9767231,1.4345519,103.7978994
WOODLANDS DR 53 BLK 557,WOODLANDS RING PRIMARY SCHOOL,223.3933972,1.4345519,103.7978994
WOODLANDS RING RD BLK 636,GREENWOOD PRIMARY SCHOOL,403.4681608,1.43985,103.804609
CHOA CHU KANG AVE 4 BLK 450,CONCORD PRIMARY SCHOOL,77.54343196,1.380347,103.7363383
CHOA CHU KANG AVE 4 BLK 451,CONCORD PRIMARY SCHOOL,86.31679388,1.380347,103.7363383
CHOA CHU KANG AVE 4 BLK 452,CONCORD PRIMARY SCHOOL,135.7680285,1.380347,103.7363383
CHOA CHU KANG AVE 4 BLK 465,CONCORD PRIMARY SCHOOL,330.5937739,1.380347,103.7363383
CHOA CHU KANG CRES BLK 660,UNITY PRIMARY SCHOOL,376.1743757,1.403245,103.74729
CHOA CHU KANG CRES BLK 680,UNITY PRIMARY SCHOOL,284.8143896,1.403245,103.74729
HOUGANG AVE 9 BLK 965,HOUGANG PRIMARY SCHOOL,344.8538143,1.3780264,103.8808703
HOUGANG AVE 9 BLK 966,HOUGANG PRIMARY SCHOOL,298.6657016,1.3780264,103.8808703
JURONG EAST ST 21 BLK 288D,YUHUA PRIMARY SCHOOL,504.6573245,1.3429774,103.7409109
JURONG WEST ST 52 BLK 517E,RULANG PRIMARY SCHOOL,265.0111277,1.34694,103.71896
JURONG WEST ST 65 BLK 667D,JURONG WEST PRIMARY SCHOOL,482.522374,1.339037,103.698854
SEMBAWANG CL BLK 332,SEMBAWANG PRIMARY SCHOOL,475.520176,1.4453649,103.8210452
COMPASSVALE WALK BLK 223A,SENG KANG PRIMARY SCHOOL,320.9862257,1.3894174,103.8998085
COMPASSVALE WALK BLK 228C,SENG KANG PRIMARY SCHOOL,208.1658899,1.3894174,103.8998085
RIVERVALE WALK BLK 110,NORTH VISTA PRIMARY SCHOOL,466.8676882,1.3829986,103.8958357
RIVERVALE WALK BLK 113,NORTH SPRING PRIMARY SCHOOL,364.0895055,1.386881,103.903609
LOR 1 TOA PAYOH BLK 155,CHIJ PRIMARY (TOA PAYOH),323.4732489,1.3328178,103.8426717
WOODLANDS DR 16 BLK 543,INNOVA PRIMARY SCHOOL,368.5418477,1.4293124,103.7906555
WOODLANDS DR 16 BLK 544,INNOVA PRIMARY SCHOOL,270.7543697,1.4293124,103.7906555
WOODLANDS DR 44 BLK 549,WOODGROVE PRIMARY SCHOOL,442.8052223,1.4333246,103.7905773
WOODLANDS DR 44 BLK 550,WOODLANDS RING PRIMARY SCHOOL,403.7449662,1.4345519,103.7978994
WOODLANDS DR 44 BLK 553,WOODLANDS RING PRIMARY SCHOOL,456.5952607,1.4345519,103.7978994
WOODLANDS RING RD BLK 635,GREENWOOD PRIMARY SCHOOL,435.2205612,1.43985,103.804609
BEDOK RESERVOIR RD BLK 631,TELOK KURAU PRIMARY SCHOOL,486.6028796,1.3308237,103.911406
CHOA CHU KANG AVE 2 BLK 297A,CHUA CHU KANG PRIMARY SCHOOL,75.714875,1.3778193,103.7423121
CHOA CHU KANG AVE 4 BLK 455,CONCORD PRIMARY SCHOOL,166.6369888,1.380347,103.7363383
CHOA CHU KANG AVE 4 BLK 463,CONCORD PRIMARY SCHOOL,358.856238,1.380347,103.7363383
CHOA CHU KANG CRES BLK 663,UNITY PRIMARY SCHOOL,423.5386511,1.403245,103.74729
CHOA CHU KANG CRES BLK 659,UNITY PRIMARY SCHOOL,302.5635407,1.403245,103.74729
CIRCUIT RD BLK 51,MACPHERSON PRIMARY SCHOOL,437.0965912,1.3247752,103.8816333
HOUGANG ST 91 BLK 976,HOUGANG PRIMARY SCHOOL,107.7235851,1.3780264,103.8808703
JURONG EAST ST 21 BLK 288A,YUHUA PRIMARY SCHOOL,537.1651164,1.3429774,103.7409109
JURONG EAST ST 21 BLK 288C,YUHUA PRIMARY SCHOOL,475.7796482,1.3429774,103.7409109
JURONG WEST ST 52 BLK 517A,SHUQUN PRIMARY SCHOOL,220.9959871,1.3471816,103.7215376
JURONG WEST ST 52 BLK 517D,RULANG PRIMARY SCHOOL,218.2411193,1.34694,103.71896
JURONG WEST ST 65 BLK 612,JURONG WEST PRIMARY SCHOOL,212.2118193,1.339037,103.698854
COMPASSVALE LANE BLK 205B,NORTH VISTA PRIMARY SCHOOL,301.4243106,1.3829986,103.8958357
COMPASSVALE RD BLK 247,COMPASSVALE PRIMARY SCHOOL,273.9878647,1.39418,103.897901
COMPASSVALE RD BLK 249,SENG KANG PRIMARY SCHOOL,271.3892714,1.3894174,103.8998085
RIVERVALE WALK BLK 108,NORTH VISTA PRIMARY SCHOOL,448.459694,1.3829986,103.8958357
RIVERVALE WALK BLK 112,NORTH SPRING PRIMARY SCHOOL,488.8620655,1.386881,103.903609
LOR 2 TOA PAYOH BLK 154,CHIJ PRIMARY (TOA PAYOH),392.9812952,1.3328178,103.8426717
LOR 5 TOA PAYOH BLK 54,KHENG CHENG SCHOOL,279.0723375,1.337666,103.847796
WOODLANDS DR 16 BLK 540,INNOVA PRIMARY SCHOOL,227.1991299,1.4293124,103.7906555
WOODLANDS DR 16 BLK 547,INNOVA PRIMARY SCHOOL,284.9868151,1.4293124,103.7906555
WOODLANDS DR 73 BLK 682D,GREENWOOD PRIMARY SCHOOL,115.7566941,1.43985,103.804609
DEPOT RD BLK 103B,GAN ENG SENG PRIMARY SCHOOL,601.860276,1.2857625,103.8152625
REDHILL CL BLK 70,GAN ENG SENG PRIMARY SCHOOL,240.3429414,1.2857625,103.8152625
CHOA CHU KANG AVE 4 BLK 453,CONCORD PRIMARY SCHOOL,158.3752824,1.380347,103.7363383
CHOA CHU KANG AVE 4 BLK 456,CONCORD PRIMARY SCHOOL,198.9726302,1.380347,103.7363383
CHOA CHU KANG AVE 4 BLK 459,CONCORD PRIMARY SCHOOL,265.4219915,1.380347,103.7363383
CHOA CHU KANG AVE 4 BLK 462,CONCORD PRIMARY SCHOOL,329.8795618,1.380347,103.7363383
CHOA CHU KANG AVE 4 BLK 464,CONCORD PRIMARY SCHOOL,390.8289836,1.380347,103.7363383
HOUGANG AVE 9 BLK 960,HOUGANG PRIMARY SCHOOL,272.5951395,1.3780264,103.8808703
HOUGANG AVE 9 BLK 961,HOUGANG PRIMARY SCHOOL,252.5535853,1.3780264,103.8808703
HOUGANG ST 31 BLK 370,HOLY INNOCENTS' PRIMARY SCHOOL,567.9541347,1.366573,103.893711
HOUGANG ST 31 BLK 371,HOLY INNOCENTS' PRIMARY SCHOOL,552.9472796,1.366573,103.893711
HOUGANG ST 52 BLK 698C,MONTFORT JUNIOR SCHOOL,219.8683501,1.373864,103.889614
HOUGANG ST 91 BLK 970,HOUGANG PRIMARY SCHOOL,50.85526476,1.3780264,103.8808703
JURONG WEST ST 64 BLK 664A,FRONTIER PRIMARY SCHOOL,461.5602571,1.336843,103.6997742
JURONG WEST ST 64 BLK 664C,FRONTIER PRIMARY SCHOOL,391.4847604,1.336843,103.6997742
SEMBAWANG DR BLK 479,CANBERRA PRIMARY SCHOOL,180.1450803,1.450997,103.8155405
SEMBAWANG DR BLK 406,ENDEAVOUR PRIMARY SCHOOL,177.5875616,1.4545646,103.8171781
COMPASSVALE RD BLK 256,COMPASSVALE PRIMARY SCHOOL,134.9794024,1.39418,103.897901
COMPASSVALE WALK BLK 226C,SENG KANG PRIMARY SCHOOL,142.7185984,1.3894174,103.8998085
RIVERVALE DR BLK 192C,RIVERVALE PRIMARY SCHOOL,198.143251,1.393196,103.904383
RIVERVALE WALK BLK 114,NORTH SPRING PRIMARY SCHOOL,423.1376395,1.386881,103.903609
WOODLANDS DR 14 BLK 520,WOODGROVE PRIMARY SCHOOL,251.2135933,1.4333246,103.7905773
WOODLANDS DR 14 BLK 521,WOODGROVE PRIMARY SCHOOL,290.560135,1.4333246,103.7905773
WOODLANDS DR 16 BLK 537,INNOVA PRIMARY SCHOOL,236.4479899,1.4293124,103.7906555
WOODLANDS DR 16 BLK 539,INNOVA PRIMARY SCHOOL,187.4475006,1.4293124,103.7906555
WOODLANDS DR 62 BLK 682B,GREENWOOD PRIMARY SCHOOL,125.530457,1.43985,103.804609
WOODLANDS DR 62 BLK 683A,GREENWOOD PRIMARY SCHOOL,211.139922,1.43985,103.804609
WOODLANDS DR 73 BLK 682C,GREENWOOD PRIMARY SCHOOL,91.32052289,1.43985,103.804609
WOODLANDS RING RD BLK 648,GREENWOOD PRIMARY SCHOOL,391.7365048,1.43985,103.804609
DEPOT RD BLK 103A,GAN ENG SENG PRIMARY SCHOOL,589.4224186,1.2857625,103.8152625
DEPOT RD BLK 106B,BLANGAH RISE PRIMARY SCHOOL,547.8088114,1.2761957,103.8086755
CHOA CHU KANG AVE 4 BLK 454,CONCORD PRIMARY SCHOOL,228.4573614,1.380347,103.7363383
CHOA CHU KANG AVE 4 BLK 458,CONCORD PRIMARY SCHOOL,233.5449157,1.380347,103.7363383
CHOA CHU KANG AVE 4 BLK 460,CONCORD PRIMARY SCHOOL,313.6844874,1.380347,103.7363383
CHOA CHU KANG AVE 4 BLK 461,CONCORD PRIMARY SCHOOL,312.957262,1.380347,103.7363383
HOUGANG ST 91 BLK 972,HOUGANG PRIMARY SCHOOL,188.8673597,1.3780264,103.8808703
HOUGANG ST 91 BLK 973,HOUGANG PRIMARY SCHOOL,109.705869,1.3780264,103.8808703
JURONG WEST ST 64 BLK 664B,FRONTIER PRIMARY SCHOOL,478.6607023,1.336843,103.6997742
JURONG WEST ST 64 BLK 664D,FRONTIER PRIMARY SCHOOL,398.0004628,1.336843,103.6997742
JURONG WEST ST 65 BLK 663A,FRONTIER PRIMARY SCHOOL,308.0223381,1.336843,103.6997742
GEYLANG BAHRU BLK 58,BENDEMEER PRIMARY SCHOOL,352.6956065,1.3221999,103.8650726
WHAMPOA DR BLK 104,HONG WEN SCHOOL,484.3722654,1.3217339,103.8576625
SEMBAWANG CL BLK 339B,CANBERRA PRIMARY SCHOOL,404.0218522,1.450997,103.8155405
COMPASSVALE DR BLK 227C,NORTH SPRING PRIMARY SCHOOL,276.4850802,1.386881,103.903609
COMPASSVALE RD BLK 255,COMPASSVALE PRIMARY SCHOOL,159.2631957,1.39418,103.897901
COMPASSVALE RD BLK 259B,COMPASSVALE PRIMARY SCHOOL,53.90159611,1.39418,103.897901
RIVERVALE CRES BLK 142,RIVERVALE PRIMARY SCHOOL,294.2388734,1.393196,103.904383
RIVERVALE DR BLK 116A,NORTH SPRING PRIMARY SCHOOL,489.714173,1.386881,103.903609
RIVERVALE WALK BLK 115,NORTH SPRING PRIMARY SCHOOL,368.9492408,1.386881,103.903609
WOODLANDS DR 14 BLK 525,WOODGROVE PRIMARY SCHOOL,302.8385745,1.4333246,103.7905773
WOODLANDS DR 14 BLK 526,WOODGROVE PRIMARY SCHOOL,247.7856481,1.4333246,103.7905773
WOODLANDS DR 16 BLK 538,INNOVA PRIMARY SCHOOL,160.0594076,1.4293124,103.7906555
WOODLANDS DR 16 BLK 546,INNOVA PRIMARY SCHOOL,370.8780319,1.4293124,103.7906555
WOODLANDS DR 62 BLK 681A,GREENWOOD PRIMARY SCHOOL,102.4091341,1.43985,103.804609
WOODLANDS DR 62 BLK 681B,GREENWOOD PRIMARY SCHOOL,158.0334046,1.43985,103.804609
WOODLANDS DR 62 BLK 683C,GREENWOOD PRIMARY SCHOOL,212.8131691,1.43985,103.804609
WOODLANDS DR 62 BLK 683D,GREENWOOD PRIMARY SCHOOL,197.3658819,1.43985,103.804609
WOODLANDS DR 71 BLK 673,ADMIRALTY PRIMARY SCHOOL,433.1928755,1.4430452,103.8003087
WOODLANDS RING RD BLK 665,WOODLANDS RING PRIMARY SCHOOL,388.6295425,1.4345519,103.7978994
WOODLANDS RING RD BLK 669,WOODLANDS RING PRIMARY SCHOOL,423.6062829,1.4345519,103.7978994
YISHUN RING RD BLK 115A,AHMAD IBRAHIM PRIMARY SCHOOL,580.1962833,1.4337349,103.8327825
YISHUN ST 20 BLK 296,YISHUN PRIMARY SCHOOL,278.0064046,1.4334921,103.8337811
DEPOT RD BLK 106A,BLANGAH RISE PRIMARY SCHOOL,565.5199104,1.2761957,103.8086755
CHOA CHU KANG AVE 2 BLK 296C,CHUA CHU KANG PRIMARY SCHOOL,134.5729781,1.3778193,103.7423121
CHOA CHU KANG CRES BLK 662,UNITY PRIMARY SCHOOL,446.4680708,1.403245,103.74729
CHOA CHU KANG CRES BLK 664,UNITY PRIMARY SCHOOL,370.5877767,1.403245,103.74729
PINE CL BLK 11,GEYLANG METHODIST SCHOOL (PRIMARY),1120.304214,1.3182152,103.8838417
HOUGANG ST 31 BLK 372,HOLY INNOCENTS' PRIMARY SCHOOL,544.2581558,1.366573,103.893711
JURONG WEST CTRL 1 BLK 682C,WESTWOOD PRIMARY SCHOOL,706.8994882,1.3472361,103.7004708
JURONG WEST ST 61 BLK 650C,JURONG WEST PRIMARY SCHOOL,270.0133762,1.339037,103.698854
JURONG WEST ST 64 BLK 668B,WEST GROVE PRIMARY SCHOOL,569.1920442,1.3446825,103.6989427
JURONG WEST ST 64 BLK 668D,JURONG WEST PRIMARY SCHOOL,501.6458762,1.339037,103.698854
JURONG WEST ST 64 BLK 684A,WESTWOOD PRIMARY SCHOOL,523.273762,1.3472361,103.7004708
JURONG WEST ST 64 BLK 660C,FRONTIER PRIMARY SCHOOL,453.5342963,1.336843,103.6997742
JURONG WEST ST 65 BLK 663D,FRONTIER PRIMARY SCHOOL,357.9642302,1.336843,103.6997742
JURONG WEST ST 65 BLK 667C,JURONG WEST PRIMARY SCHOOL,446.3331977,1.339037,103.698854
ADMIRALTY DR BLK 357A,CANBERRA PRIMARY SCHOOL,200.6968013,1.450997,103.8155405
COMPASSVALE ST BLK 252,COMPASSVALE PRIMARY SCHOOL,260.4103235,1.39418,103.897901
RIVERVALE DR BLK 143,RIVERVALE PRIMARY SCHOOL,377.5016349,1.393196,103.904383
RIVERVALE DR BLK 144,NORTH SPRING PRIMARY SCHOOL,363.8544436,1.386881,103.903609
RIVERVALE DR BLK 188C,RIVERVALE PRIMARY SCHOOL,156.1909537,1.393196,103.904383
RIVERVALE DR BLK 188D,RIVERVALE PRIMARY SCHOOL,210.8928925,1.393196,103.904383
RIVERVALE DR BLK 116C,NORTH SPRING PRIMARY SCHOOL,535.7157172,1.386881,103.903609
RIVERVALE WALK BLK 111,NORTH SPRING PRIMARY SCHOOL,447.373772,1.386881,103.903609
WOODLANDS DR 14 BLK 523,WOODGROVE PRIMARY SCHOOL,386.3195434,1.4333246,103.7905773
WOODLANDS DR 14 BLK 524,WOODGROVE PRIMARY SCHOOL,374.0360796,1.4333246,103.7905773
WOODLANDS DR 62 BLK 681D,GREENWOOD PRIMARY SCHOOL,118.9872062,1.43985,103.804609
WOODLANDS DR 62 BLK 683B,GREENWOOD PRIMARY SCHOOL,249.1508123,1.43985,103.804609
WOODLANDS DR 73 BLK 684D,GREENWOOD PRIMARY SCHOOL,170.241714,1.43985,103.804609
WOODLANDS RING RD BLK 666,WOODLANDS RING PRIMARY SCHOOL,419.5649153,1.4345519,103.7978994
BEDOK RESERVOIR VIEW BLK 761,RED SWASTIKA SCHOOL,338.513839,1.3332677,103.9346109
BEDOK RESERVOIR VIEW BLK 765,RED SWASTIKA SCHOOL,348.2735892,1.3332677,103.9346109
DEPOT RD BLK 104A,BLANGAH RISE PRIMARY SCHOOL,631.6031542,1.2761957,103.8086755
CHOA CHU KANG CRES BLK 665,UNITY PRIMARY SCHOOL,350.3491175,1.403245,103.74729
CHOA CHU KANG CRES BLK 672B,UNITY PRIMARY SCHOOL,153.8644558,1.403245,103.74729
PINE CL BLK 1,GEYLANG METHODIST SCHOOL (PRIMARY),1146.640393,1.3182152,103.8838417
PINE CL BLK 3,GEYLANG METHODIST SCHOOL (PRIMARY),1236.210482,1.3182152,103.8838417
HOUGANG AVE 9 BLK 967,HOUGANG PRIMARY SCHOOL,247.5037128,1.3780264,103.8808703
HOUGANG ST 31 BLK 373,XINGHUA PRIMARY SCHOOL,537.0023422,1.3578717,103.8901506
HOUGANG ST 91 BLK 971,HOUGANG PRIMARY SCHOOL,137.6126486,1.3780264,103.8808703
JURONG WEST CTRL 1 BLK 680C,WESTWOOD PRIMARY SCHOOL,625.7056249,1.3472361,103.7004708
JURONG WEST CTRL 1 BLK 681B,WESTWOOD PRIMARY SCHOOL,577.0025492,1.3472361,103.7004708
JURONG WEST CTRL 1 BLK 681C,WESTWOOD PRIMARY SCHOOL,542.7797391,1.3472361,103.7004708
JURONG WEST ST 61 BLK 650A,JURONG WEST PRIMARY SCHOOL,271.7595441,1.339037,103.698854
JURONG WEST ST 64 BLK 668A,WEST GROVE PRIMARY SCHOOL,516.1803295,1.3446825,103.6989427
JURONG WEST ST 64 BLK 668C,JURONG WEST PRIMARY SCHOOL,577.0461959,1.339037,103.698854
JURONG WEST ST 64 BLK 684B,WESTWOOD PRIMARY SCHOOL,564.1063171,1.3472361,103.7004708
JURONG WEST ST 64 BLK 684C,WESTWOOD PRIMARY SCHOOL,602.8514245,1.3472361,103.7004708
JURONG WEST ST 64 BLK 685A,WEST GROVE PRIMARY SCHOOL,591.853208,1.3446825,103.6989427
JURONG WEST ST 64 BLK 685B,WEST GROVE PRIMARY SCHOOL,603.9574912,1.3446825,103.6989427
JURONG WEST ST 65 BLK 663C,FRONTIER PRIMARY SCHOOL,321.688373,1.336843,103.6997742
JURONG WEST ST 65 BLK 667B,JURONG WEST PRIMARY SCHOOL,365.9824328,1.339037,103.698854
JURONG WEST ST 65 BLK 630,WEST GROVE PRIMARY SCHOOL,259.7200453,1.3446825,103.6989427
STRATHMORE AVE BLK 59,QUEENSTOWN PRIMARY SCHOOL,553.8063642,1.2968505,103.8078866
ADMIRALTY DR BLK 467,CANBERRA PRIMARY SCHOOL,189.4650359,1.450997,103.8155405
CANBERRA RD BLK 418,ENDEAVOUR PRIMARY SCHOOL,326.0773467,1.4545646,103.8171781
SEMBAWANG DR BLK 473,CANBERRA PRIMARY SCHOOL,114.853993,1.450997,103.8155405
SEMBAWANG DR BLK 476,CANBERRA PRIMARY SCHOOL,165.9740186,1.450997,103.8155405
SEMBAWANG DR BLK 481,CANBERRA PRIMARY SCHOOL,212.4729151,1.450997,103.8155405
SEMBAWANG DR BLK 477,CANBERRA PRIMARY SCHOOL,169.5319869,1.450997,103.8155405
